Id,Date,Time,TotalIntensity,AverageIntensity
4057192912,4/14/2016,11,0,0
4057192912,4/14/2016,12,0,0
4057192912,4/14/2016,13,0,0
4057192912,4/14/2016,14,0,0
4057192912,4/14/2016,15,0,0
4057192912,4/14/2016,16,0,0
4057192912,4/14/2016,17,0,0
4057192912,4/14/2016,18,0,0
4057192912,4/14/2016,19,0,0
4057192912,4/14/2016,20,0,0
4057192912,4/14/2016,21,0,0
4057192912,4/14/2016,22,0,0
4057192912,4/14/2016,23,0,0
4057192912,4/15/2016,00,0,0
4057192912,4/15/2016,01,0,0
4057192912,4/15/2016,02,0,0
4057192912,4/15/2016,03,0,0
4057192912,4/15/2016,04,0,0
4057192912,4/15/2016,05,0,0
4057192912,4/15/2016,06,0,0
4057192912,4/15/2016,07,14,0.233333
4057192912,4/15/2016,08,31,0.516667
4057192912,4/15/2016,09,10,0.166667
4057192912,4/15/2016,10,9,0.15
4057192912,4/15/2016,11,15,0.25
4057192912,4/15/2016,12,8,0.133333
4057192912,4/15/2016,13,13,0.216667
4057192912,4/15/2016,14,5,0.083333
4057192912,4/15/2016,15,2,0.033333
4319703577,4/12/2016,00,0,0
4319703577,4/12/2016,01,0,0
4319703577,4/12/2016,02,0,0
4319703577,4/12/2016,03,0,0
4319703577,4/12/2016,04,0,0
4319703577,4/12/2016,05,0,0
4319703577,4/12/2016,06,0,0
4319703577,4/12/2016,07,0,0
4319703577,4/12/2016,08,0,0
4319703577,4/12/2016,09,0,0
4319703577,4/12/2016,10,0,0
4319703577,4/12/2016,11,0,0
4319703577,4/12/2016,12,0,0
4319703577,4/12/2016,13,0,0
4319703577,4/12/2016,14,0,0
4319703577,4/12/2016,15,0,0
4319703577,4/12/2016,16,0,0
4319703577,4/12/2016,17,0,0
4319703577,4/12/2016,18,0,0
4319703577,4/12/2016,19,0,0
4319703577,4/12/2016,20,0,0
4319703577,4/12/2016,21,0,0
4319703577,4/12/2016,22,0,0
4319703577,4/12/2016,23,0,0
4319703577,4/13/2016,00,0,0
4319703577,4/13/2016,01,0,0
4319703577,4/13/2016,02,0,0
4319703577,4/13/2016,03,0,0
4319703577,4/13/2016,04,0,0
4319703577,4/13/2016,05,0,0
4319703577,4/13/2016,06,0,0
4319703577,4/13/2016,07,0,0
4319703577,4/13/2016,08,0,0
4319703577,4/13/2016,09,0,0
4319703577,4/13/2016,10,0,0
4319703577,4/13/2016,11,0,0
4319703577,4/13/2016,12,0,0
4319703577,4/13/2016,13,0,0
4319703577,4/13/2016,14,0,0
4319703577,4/13/2016,15,1,0.016667
4319703577,4/13/2016,16,34,0.566667
4319703577,4/13/2016,17,16,0.266667
4319703577,4/13/2016,18,8,0.133333
4319703577,4/13/2016,19,65,1.083333
4319703577,4/13/2016,20,4,0.066667
4319703577,4/13/2016,21,0,0
4319703577,4/13/2016,22,22,0.366667
4319703577,4/13/2016,23,0,0
4319703577,4/14/2016,00,0,0
4319703577,4/14/2016,01,0,0
4319703577,4/14/2016,02,0,0
4319703577,4/14/2016,03,0,0
4319703577,4/14/2016,04,1,0.016667
4319703577,4/14/2016,05,2,0.033333
4319703577,4/14/2016,06,0,0
4319703577,4/14/2016,07,0,0
4319703577,4/14/2016,08,13,0.216667
4319703577,4/14/2016,09,15,0.25
4319703577,4/14/2016,10,52,0.866667
4319703577,4/14/2016,11,27,0.45
4319703577,4/14/2016,12,36,0.6
4319703577,4/14/2016,13,16,0.266667
4319703577,4/14/2016,14,15,0.25
4319703577,4/14/2016,15,15,0.25
4319703577,4/14/2016,16,22,0.366667
4319703577,4/14/2016,17,34,0.566667
4319703577,4/14/2016,18,22,0.366667
4319703577,4/14/2016,19,22,0.366667
4319703577,4/14/2016,20,24,0.4
4319703577,4/14/2016,21,5,0.083333
4319703577,4/14/2016,22,29,0.483333
4319703577,4/14/2016,23,10,0.166667
4319703577,4/15/2016,00,0,0
4319703577,4/15/2016,01,0,0
4319703577,4/15/2016,02,0,0
4319703577,4/15/2016,03,0,0
4319703577,4/15/2016,04,1,0.016667
4319703577,4/15/2016,05,1,0.016667
4319703577,4/15/2016,06,1,0.016667
4319703577,4/15/2016,07,3,0.05
4319703577,4/15/2016,08,17,0.283333
4319703577,4/15/2016,09,0,0
4319703577,4/15/2016,10,42,0.7
4319703577,4/15/2016,11,20,0.333333
4319703577,4/15/2016,12,27,0.45
4319703577,4/15/2016,13,5,0.083333
4319703577,4/15/2016,14,23,0.383333
4319703577,4/15/2016,15,15,0.25
4319703577,4/15/2016,16,10,0.166667
4319703577,4/15/2016,17,1,0.016667
4319703577,4/15/2016,18,11,0.183333
4319703577,4/15/2016,19,17,0.283333
4319703577,4/15/2016,20,10,0.166667
4319703577,4/15/2016,21,14,0.233333
4319703577,4/15/2016,22,7,0.116667
4319703577,4/15/2016,23,3,0.05
4319703577,4/16/2016,00,2,0.033333
4319703577,4/16/2016,01,0,0
4319703577,4/16/2016,02,0,0
4319703577,4/16/2016,03,1,0.016667
4319703577,4/16/2016,04,0,0
4319703577,4/16/2016,05,0,0
4319703577,4/16/2016,06,1,0.016667
4319703577,4/16/2016,07,0,0
4319703577,4/16/2016,08,0,0
4319703577,4/16/2016,09,20,0.333333
4319703577,4/16/2016,10,33,0.55
4319703577,4/16/2016,11,31,0.516667
4319703577,4/16/2016,12,21,0.35
4319703577,4/16/2016,13,24,0.4
4319703577,4/16/2016,14,20,0.333333
4319703577,4/16/2016,15,40,0.666667
4319703577,4/16/2016,16,0,0
4319703577,4/16/2016,17,1,0.016667
4319703577,4/16/2016,18,0,0
4319703577,4/16/2016,19,0,0
4319703577,4/16/2016,20,0,0
4319703577,4/16/2016,21,0,0
4319703577,4/16/2016,22,0,0
4319703577,4/16/2016,23,0,0
4319703577,4/17/2016,00,0,0
4319703577,4/17/2016,01,0,0
4319703577,4/17/2016,02,0,0
4319703577,4/17/2016,03,0,0
4319703577,4/17/2016,04,0,0
4319703577,4/17/2016,05,0,0
4319703577,4/17/2016,06,0,0
4319703577,4/17/2016,07,0,0
4319703577,4/17/2016,08,0,0
4319703577,4/17/2016,09,0,0
4319703577,4/17/2016,10,0,0
4319703577,4/17/2016,11,0,0
4319703577,4/17/2016,12,0,0
4319703577,4/17/2016,13,0,0
4319703577,4/17/2016,14,0,0
4319703577,4/17/2016,15,0,0
4319703577,4/17/2016,16,0,0
4319703577,4/17/2016,17,0,0
4319703577,4/17/2016,18,0,0
4319703577,4/17/2016,19,0,0
4319703577,4/17/2016,20,0,0
4319703577,4/17/2016,21,0,0
4319703577,4/17/2016,22,2,0.033333
4319703577,4/17/2016,23,1,0.016667
4319703577,4/18/2016,00,0,0
4319703577,4/18/2016,01,0,0
4319703577,4/18/2016,02,0,0
4319703577,4/18/2016,03,0,0
4319703577,4/18/2016,04,0,0
4319703577,4/18/2016,05,1,0.016667
4319703577,4/18/2016,06,0,0
4319703577,4/18/2016,07,0,0
4319703577,4/18/2016,08,9,0.15
4319703577,4/18/2016,09,2,0.033333
4319703577,4/18/2016,10,55,0.916667
4319703577,4/18/2016,11,7,0.116667
4319703577,4/18/2016,12,0,0
4319703577,4/18/2016,13,0,0
4319703577,4/18/2016,14,0,0
4319703577,4/18/2016,15,0,0
4319703577,4/18/2016,16,0,0
4319703577,4/18/2016,17,0,0
4319703577,4/18/2016,18,1,0.016667
4319703577,4/18/2016,19,0,0
4319703577,4/18/2016,20,0,0
4319703577,4/18/2016,21,0,0
4319703577,4/18/2016,22,3,0.05
4319703577,4/18/2016,23,1,0.016667
4319703577,4/19/2016,00,0,0
4319703577,4/19/2016,01,2,0.033333
4319703577,4/19/2016,02,0,0
4319703577,4/19/2016,03,4,0.066667
4319703577,4/19/2016,04,0,0
4319703577,4/19/2016,05,0,0
4319703577,4/19/2016,06,0,0
4319703577,4/19/2016,07,13,0.216667
4319703577,4/19/2016,08,13,0.216667
4319703577,4/19/2016,09,3,0.05
4319703577,4/19/2016,10,45,0.75
4319703577,4/19/2016,11,35,0.583333
4319703577,4/19/2016,12,28,0.466667
4319703577,4/19/2016,13,7,0.116667
4319703577,4/19/2016,14,17,0.283333
4319703577,4/19/2016,15,16,0.266667
4319703577,4/19/2016,16,26,0.433333
4319703577,4/19/2016,17,16,0.266667
4319703577,4/19/2016,18,16,0.266667
4319703577,4/19/2016,19,34,0.566667
4319703577,4/19/2016,20,17,0.283333
4319703577,4/19/2016,21,5,0.083333
4319703577,4/19/2016,22,14,0.233333
4319703577,4/19/2016,23,0,0
4319703577,4/20/2016,00,0,0
4319703577,4/20/2016,01,0,0
4319703577,4/20/2016,02,1,0.016667
4319703577,4/20/2016,03,0,0
4319703577,4/20/2016,04,0,0
4319703577,4/20/2016,05,0,0
4319703577,4/20/2016,06,1,0.016667
4319703577,4/20/2016,07,18,0.3
4319703577,4/20/2016,08,3,0.05
4319703577,4/20/2016,09,23,0.383333
4319703577,4/20/2016,10,24,0.4
4319703577,4/20/2016,11,27,0.45
4319703577,4/20/2016,12,55,0.916667
4319703577,4/20/2016,13,16,0.266667
4319703577,4/20/2016,14,13,0.216667
4319703577,4/20/2016,15,38,0.633333
4319703577,4/20/2016,16,29,0.483333
4319703577,4/20/2016,17,24,0.4
4319703577,4/20/2016,18,20,0.333333
4319703577,4/20/2016,19,28,0.466667
4319703577,4/20/2016,20,7,0.116667
4319703577,4/20/2016,21,8,0.133333
4319703577,4/20/2016,22,7,0.116667
4319703577,4/20/2016,23,0,0
4319703577,4/21/2016,00,0,0
4319703577,4/21/2016,01,0,0
4319703577,4/21/2016,02,0,0
4319703577,4/21/2016,03,0,0
4319703577,4/21/2016,04,0,0
4319703577,4/21/2016,05,0,0
4319703577,4/21/2016,06,0,0
4319703577,4/21/2016,07,0,0
4319703577,4/21/2016,08,0,0
4319703577,4/21/2016,09,0,0
4319703577,4/21/2016,10,0,0
4319703577,4/21/2016,11,0,0
4319703577,4/21/2016,12,0,0
4319703577,4/21/2016,13,0,0
4319703577,4/21/2016,14,5,0.083333
4319703577,4/21/2016,15,3,0.05
4319703577,4/21/2016,16,3,0.05
4319703577,4/21/2016,17,1,0.016667
4319703577,4/21/2016,18,5,0.083333
4319703577,4/21/2016,19,9,0.15
4319703577,4/21/2016,20,0,0
4319703577,4/21/2016,21,1,0.016667
4319703577,4/21/2016,22,6,0.1
4319703577,4/21/2016,23,1,0.016667
4319703577,4/22/2016,00,1,0.016667
4319703577,4/22/2016,01,0,0
4319703577,4/22/2016,02,0,0
4319703577,4/22/2016,03,0,0
4319703577,4/22/2016,04,0,0
4319703577,4/22/2016,05,1,0.016667
4319703577,4/22/2016,06,0,0
4319703577,4/22/2016,07,1,0.016667
4319703577,4/22/2016,08,49,0.816667
4319703577,4/22/2016,09,5,0.083333
4319703577,4/22/2016,10,1,0.016667
4319703577,4/22/2016,11,19,0.316667
4319703577,4/22/2016,12,17,0.283333
4319703577,4/22/2016,13,6,0.1
4319703577,4/22/2016,14,8,0.133333
4319703577,4/22/2016,15,6,0.1
4319703577,4/22/2016,16,30,0.5
4319703577,4/22/2016,17,11,0.183333
4319703577,4/22/2016,18,14,0.233333
4319703577,4/22/2016,19,7,0.116667
4319703577,4/22/2016,20,10,0.166667
4319703577,4/22/2016,21,9,0.15
4319703577,4/22/2016,22,22,0.366667
4319703577,4/22/2016,23,0,0
4319703577,4/23/2016,00,1,0.016667
4319703577,4/23/2016,01,0,0
4319703577,4/23/2016,02,0,0
4319703577,4/23/2016,03,0,0
4319703577,4/23/2016,04,1,0.016667
4319703577,4/23/2016,05,1,0.016667
4319703577,4/23/2016,06,1,0.016667
4319703577,4/23/2016,07,0,0
4319703577,4/23/2016,08,0,0
4319703577,4/23/2016,09,0,0
4319703577,4/23/2016,10,1,0.016667
4319703577,4/23/2016,11,1,0.016667
4319703577,4/23/2016,12,35,0.583333
4319703577,4/23/2016,13,18,0.3
4319703577,4/23/2016,14,6,0.1
4319703577,4/23/2016,15,19,0.316667
4319703577,4/23/2016,16,38,0.633333
4319703577,4/23/2016,17,26,0.433333
4319703577,4/23/2016,18,9,0.15
4319703577,4/23/2016,19,31,0.516667
4319703577,4/23/2016,20,9,0.15
4319703577,4/23/2016,21,13,0.216667
4319703577,4/23/2016,22,5,0.083333
4319703577,4/23/2016,23,18,0.3
4319703577,4/24/2016,00,0,0
4319703577,4/24/2016,01,0,0
4319703577,4/24/2016,02,0,0
4319703577,4/24/2016,03,3,0.05
4319703577,4/24/2016,04,0,0
4319703577,4/24/2016,05,0,0
4319703577,4/24/2016,06,1,0.016667
4319703577,4/24/2016,07,0,0
4319703577,4/24/2016,08,10,0.166667
4319703577,4/24/2016,09,30,0.5
4319703577,4/24/2016,10,4,0.066667
4319703577,4/24/2016,11,8,0.133333
4319703577,4/24/2016,12,7,0.116667
4319703577,4/24/2016,13,23,0.383333
4319703577,4/24/2016,14,27,0.45
4319703577,4/24/2016,15,10,0.166667
4319703577,4/24/2016,16,10,0.166667
4319703577,4/24/2016,17,16,0.266667
4319703577,4/24/2016,18,18,0.3
4319703577,4/24/2016,19,7,0.116667
4319703577,4/24/2016,20,6,0.1
4319703577,4/24/2016,21,5,0.083333
4319703577,4/24/2016,22,18,0.3
4319703577,4/24/2016,23,1,0.016667
4319703577,4/25/2016,00,0,0
4319703577,4/25/2016,01,0,0
4319703577,4/25/2016,02,1,0.016667
4319703577,4/25/2016,03,0,0
4319703577,4/25/2016,04,2,0.033333
4319703577,4/25/2016,05,0,0
4319703577,4/25/2016,06,0,0
4319703577,4/25/2016,07,2,0.033333
4319703577,4/25/2016,08,15,0.25
4319703577,4/25/2016,09,3,0.05
4319703577,4/25/2016,10,45,0.75
4319703577,4/25/2016,11,41,0.683333
4319703577,4/25/2016,12,36,0.6
4319703577,4/25/2016,13,15,0.25
4319703577,4/25/2016,14,38,0.633333
4319703577,4/25/2016,15,28,0.466667
4319703577,4/25/2016,16,23,0.383333
4319703577,4/25/2016,17,47,0.783333
4319703577,4/25/2016,18,39,0.65
4319703577,4/25/2016,19,35,0.583333
4319703577,4/25/2016,20,7,0.116667
4319703577,4/25/2016,21,3,0.05
4319703577,4/25/2016,22,21,0.35
4319703577,4/25/2016,23,5,0.083333
4319703577,4/26/2016,00,0,0
4319703577,4/26/2016,01,0,0
4319703577,4/26/2016,02,0,0
4319703577,4/26/2016,03,0,0
4319703577,4/26/2016,04,0,0
4319703577,4/26/2016,05,0,0
4319703577,4/26/2016,06,0,0
4319703577,4/26/2016,07,5,0.083333
4319703577,4/26/2016,08,37,0.616667
4319703577,4/26/2016,09,0,0
4319703577,4/26/2016,10,41,0.683333
4319703577,4/26/2016,11,27,0.45
4319703577,4/26/2016,12,43,0.716667
4319703577,4/26/2016,13,19,0.316667
4319703577,4/26/2016,14,13,0.216667
4319703577,4/26/2016,15,24,0.4
4319703577,4/26/2016,16,18,0.3
4319703577,4/26/2016,17,26,0.433333
4319703577,4/26/2016,18,24,0.4
4319703577,4/26/2016,19,70,1.166667
4319703577,4/26/2016,20,6,0.1
4319703577,4/26/2016,21,0,0
4319703577,4/26/2016,22,1,0.016667
4319703577,4/26/2016,23,0,0
4319703577,4/27/2016,00,0,0
4319703577,4/27/2016,01,0,0
4319703577,4/27/2016,02,1,0.016667
4319703577,4/27/2016,03,0,0
4319703577,4/27/2016,04,1,0.016667
4319703577,4/27/2016,05,1,0.016667
4319703577,4/27/2016,06,0,0
4319703577,4/27/2016,07,6,0.1
4319703577,4/27/2016,08,39,0.65
4319703577,4/27/2016,09,4,0.066667
4319703577,4/27/2016,10,55,0.916667
4319703577,4/27/2016,11,24,0.4
4319703577,4/27/2016,12,87,1.45
4319703577,4/27/2016,13,18,0.3
4319703577,4/27/2016,14,46,0.766667
4319703577,4/27/2016,15,33,0.55
4319703577,4/27/2016,16,19,0.316667
4319703577,4/27/2016,17,20,0.333333
4319703577,4/27/2016,18,14,0.233333
4319703577,4/27/2016,19,30,0.5
4319703577,4/27/2016,20,4,0.066667
4319703577,4/27/2016,21,6,0.1
4319703577,4/27/2016,22,4,0.066667
4319703577,4/27/2016,23,0,0
4319703577,4/28/2016,00,0,0
4319703577,4/28/2016,01,1,0.016667
4319703577,4/28/2016,02,0,0
4319703577,4/28/2016,03,0,0
4319703577,4/28/2016,04,5,0.083333
4319703577,4/28/2016,05,0,0
4319703577,4/28/2016,06,0,0
4319703577,4/28/2016,07,19,0.316667
4319703577,4/28/2016,08,24,0.4
4319703577,4/28/2016,09,13,0.216667
4319703577,4/28/2016,10,33,0.55
4319703577,4/28/2016,11,29,0.483333
4319703577,4/28/2016,12,37,0.616667
4319703577,4/28/2016,13,15,0.25
4319703577,4/28/2016,14,18,0.3
4319703577,4/28/2016,15,16,0.266667
4319703577,4/28/2016,16,34,0.566667
4319703577,4/28/2016,17,37,0.616667
4319703577,4/28/2016,18,44,0.733333
4319703577,4/28/2016,19,25,0.416667
4319703577,4/28/2016,20,44,0.733333
4319703577,4/28/2016,21,3,0.05
4319703577,4/28/2016,22,14,0.233333
4319703577,4/28/2016,23,3,0.05
4319703577,4/29/2016,00,3,0.05
4319703577,4/29/2016,01,1,0.016667
4319703577,4/29/2016,02,0,0
4319703577,4/29/2016,03,1,0.016667
4319703577,4/29/2016,04,0,0
4319703577,4/29/2016,05,1,0.016667
4319703577,4/29/2016,06,0,0
4319703577,4/29/2016,07,1,0.016667
4319703577,4/29/2016,08,9,0.15
4319703577,4/29/2016,09,11,0.183333
4319703577,4/29/2016,10,45,0.75
4319703577,4/29/2016,11,26,0.433333
4319703577,4/29/2016,12,22,0.366667
4319703577,4/29/2016,13,33,0.55
4319703577,4/29/2016,14,26,0.433333
4319703577,4/29/2016,15,34,0.566667
4319703577,4/29/2016,16,29,0.483333
4319703577,4/29/2016,17,17,0.283333
4319703577,4/29/2016,18,17,0.283333
4319703577,4/29/2016,19,40,0.666667
4319703577,4/29/2016,20,13,0.216667
4319703577,4/29/2016,21,0,0
4319703577,4/29/2016,22,5,0.083333
4319703577,4/29/2016,23,9,0.15
4319703577,4/30/2016,00,0,0
4319703577,4/30/2016,01,0,0
4319703577,4/30/2016,02,1,0.016667
4319703577,4/30/2016,03,2,0.033333
4319703577,4/30/2016,04,0,0
4319703577,4/30/2016,05,0,0
4319703577,4/30/2016,06,0,0
4319703577,4/30/2016,07,2,0.033333
4319703577,4/30/2016,08,4,0.066667
4319703577,4/30/2016,09,0,0
4319703577,4/30/2016,10,4,0.066667
4319703577,4/30/2016,11,12,0.2
4319703577,4/30/2016,12,35,0.583333
4319703577,4/30/2016,13,42,0.7
4319703577,4/30/2016,14,25,0.416667
4319703577,4/30/2016,15,20,0.333333
4319703577,4/30/2016,16,16,0.266667
4319703577,4/30/2016,17,14,0.233333
4319703577,4/30/2016,18,4,0.066667
4319703577,4/30/2016,19,20,0.333333
4319703577,4/30/2016,20,48,0.8
4319703577,4/30/2016,21,26,0.433333
4319703577,4/30/2016,22,3,0.05
4319703577,4/30/2016,23,12,0.2
4319703577,5/1/2016,00,0,0
4319703577,5/1/2016,01,0,0
4319703577,5/1/2016,02,0,0
4319703577,5/1/2016,03,1,0.016667
4319703577,5/1/2016,04,0,0
4319703577,5/1/2016,05,0,0
4319703577,5/1/2016,06,0,0
4319703577,5/1/2016,07,2,0.033333
4319703577,5/1/2016,08,5,0.083333
4319703577,5/1/2016,09,13,0.216667
4319703577,5/1/2016,10,5,0.083333
4319703577,5/1/2016,11,5,0.083333
4319703577,5/1/2016,12,0,0
4319703577,5/1/2016,13,0,0
4319703577,5/1/2016,14,0,0
4319703577,5/1/2016,15,0,0
4319703577,5/1/2016,16,0,0
4319703577,5/1/2016,17,0,0
4319703577,5/1/2016,18,0,0
4319703577,5/1/2016,19,0,0
4319703577,5/1/2016,20,8,0.133333
4319703577,5/1/2016,21,3,0.05
4319703577,5/1/2016,22,25,0.416667
4319703577,5/1/2016,23,0,0
4319703577,5/2/2016,00,1,0.016667
4319703577,5/2/2016,01,2,0.033333
4319703577,5/2/2016,02,0,0
4319703577,5/2/2016,03,0,0
4319703577,5/2/2016,04,4,0.066667
4319703577,5/2/2016,05,1,0.016667
4319703577,5/2/2016,06,0,0
4319703577,5/2/2016,07,9,0.15
4319703577,5/2/2016,08,2,0.033333
4319703577,5/2/2016,09,9,0.15
4319703577,5/2/2016,10,55,0.916667
4319703577,5/2/2016,11,43,0.716667
4319703577,5/2/2016,12,32,0.533333
4319703577,5/2/2016,13,14,0.233333
4319703577,5/2/2016,14,20,0.333333
4319703577,5/2/2016,15,19,0.316667
4319703577,5/2/2016,16,42,0.7
4319703577,5/2/2016,17,36,0.6
4319703577,5/2/2016,18,28,0.466667
4319703577,5/2/2016,19,10,0.166667
4319703577,5/2/2016,20,10,0.166667
4319703577,5/2/2016,21,19,0.316667
4319703577,5/2/2016,22,9,0.15
4319703577,5/2/2016,23,1,0.016667
4319703577,5/3/2016,00,0,0
4319703577,5/3/2016,01,1,0.016667
4319703577,5/3/2016,02,2,0.033333
4319703577,5/3/2016,03,0,0
4319703577,5/3/2016,04,1,0.016667
4319703577,5/3/2016,05,0,0
4319703577,5/3/2016,06,1,0.016667
4319703577,5/3/2016,07,7,0.116667
4319703577,5/3/2016,08,4,0.066667
4319703577,5/3/2016,09,3,0.05
4319703577,5/3/2016,10,60,1
4319703577,5/3/2016,11,48,0.8
4319703577,5/3/2016,12,36,0.6
4319703577,5/3/2016,13,8,0.133333
4319703577,5/3/2016,14,21,0.35
4319703577,5/3/2016,15,14,0.233333
4319703577,5/3/2016,16,30,0.5
4319703577,5/3/2016,17,37,0.616667
4319703577,5/3/2016,18,20,0.333333
4319703577,5/3/2016,19,42,0.7
4319703577,5/3/2016,20,7,0.116667
4319703577,5/3/2016,21,5,0.083333
4319703577,5/3/2016,22,16,0.266667
4319703577,5/3/2016,23,0,0
4319703577,5/4/2016,00,0,0
4319703577,5/4/2016,01,0,0
4319703577,5/4/2016,02,0,0
4319703577,5/4/2016,03,0,0
4319703577,5/4/2016,04,0,0
4319703577,5/4/2016,05,0,0
4319703577,5/4/2016,06,0,0
4319703577,5/4/2016,07,1,0.016667
4319703577,5/4/2016,08,10,0.166667
4319703577,5/4/2016,09,18,0.3
4319703577,5/4/2016,10,52,0.866667
4319703577,5/4/2016,11,33,0.55
4319703577,5/4/2016,12,47,0.783333
4319703577,5/4/2016,13,29,0.483333
4319703577,5/4/2016,14,32,0.533333
4319703577,5/4/2016,15,39,0.65
4319703577,5/4/2016,16,7,0.116667
4319703577,5/4/2016,17,12,0.2
4319703577,5/4/2016,18,16,0.266667
4319703577,5/4/2016,19,46,0.766667
4319703577,5/4/2016,20,15,0.25
4319703577,5/4/2016,21,5,0.083333
4319703577,5/4/2016,22,1,0.016667
4319703577,5/4/2016,23,0,0
4319703577,5/5/2016,00,0,0
4319703577,5/5/2016,01,0,0
4319703577,5/5/2016,02,0,0
4319703577,5/5/2016,03,0,0
4319703577,5/5/2016,04,0,0
4319703577,5/5/2016,05,53,0.883333
4319703577,5/5/2016,06,82,1.366667
4319703577,5/5/2016,07,15,0.25
4319703577,5/5/2016,08,5,0.083333
4319703577,5/5/2016,09,7,0.116667
4319703577,5/5/2016,10,36,0.6
4319703577,5/5/2016,11,32,0.533333
4319703577,5/5/2016,12,28,0.466667
4319703577,5/5/2016,13,13,0.216667
4319703577,5/5/2016,14,25,0.416667
4319703577,5/5/2016,15,25,0.416667
4319703577,5/5/2016,16,13,0.216667
4319703577,5/5/2016,17,11,0.183333
4319703577,5/5/2016,18,37,0.616667
4319703577,5/5/2016,19,45,0.75
4319703577,5/5/2016,20,31,0.516667
4319703577,5/5/2016,21,7,0.116667
4319703577,5/5/2016,22,12,0.2
4319703577,5/5/2016,23,0,0
4319703577,5/6/2016,00,3,0.05
4319703577,5/6/2016,01,1,0.016667
4319703577,5/6/2016,02,1,0.016667
4319703577,5/6/2016,03,2,0.033333
4319703577,5/6/2016,04,1,0.016667
4319703577,5/6/2016,05,0,0
4319703577,5/6/2016,06,4,0.066667
4319703577,5/6/2016,07,35,0.583333
4319703577,5/6/2016,08,3,0.05
4319703577,5/6/2016,09,5,0.083333
4319703577,5/6/2016,10,4,0.066667
4319703577,5/6/2016,11,30,0.5
4319703577,5/6/2016,12,3,0.05
4319703577,5/6/2016,13,15,0.25
4319703577,5/6/2016,14,3,0.05
4319703577,5/6/2016,15,37,0.616667
4319703577,5/6/2016,16,35,0.583333
4319703577,5/6/2016,17,23,0.383333
4319703577,5/6/2016,18,23,0.383333
4319703577,5/6/2016,19,58,0.966667
4319703577,5/6/2016,20,36,0.6
4319703577,5/6/2016,21,14,0.233333
4319703577,5/6/2016,22,3,0.05
4319703577,5/6/2016,23,15,0.25
4319703577,5/7/2016,00,0,0
4319703577,5/7/2016,01,1,0.016667
4319703577,5/7/2016,02,0,0
4319703577,5/7/2016,03,1,0.016667
4319703577,5/7/2016,04,0,0
4319703577,5/7/2016,05,1,0.016667
4319703577,5/7/2016,06,1,0.016667
4319703577,5/7/2016,07,0,0
4319703577,5/7/2016,08,6,0.1
4319703577,5/7/2016,09,51,0.85
4319703577,5/7/2016,10,7,0.116667
4319703577,5/7/2016,11,21,0.35
4319703577,5/7/2016,12,10,0.166667
4319703577,5/7/2016,13,50,0.833333
4319703577,5/7/2016,14,18,0.3
4319703577,5/7/2016,15,18,0.3
4319703577,5/7/2016,16,16,0.266667
4319703577,5/7/2016,17,29,0.483333
4319703577,5/7/2016,18,42,0.7
4319703577,5/7/2016,19,32,0.533333
4319703577,5/7/2016,20,12,0.2
4319703577,5/7/2016,21,13,0.216667
4319703577,5/7/2016,22,8,0.133333
4319703577,5/7/2016,23,7,0.116667
4319703577,5/8/2016,00,0,0
4319703577,5/8/2016,01,0,0
4319703577,5/8/2016,02,0,0
4319703577,5/8/2016,03,0,0
4319703577,5/8/2016,04,0,0
4319703577,5/8/2016,05,1,0.016667
4319703577,5/8/2016,06,0,0
4319703577,5/8/2016,07,0,0
4319703577,5/8/2016,08,0,0
4319703577,5/8/2016,09,1,0.016667
4319703577,5/8/2016,10,11,0.183333
4319703577,5/8/2016,11,11,0.183333
4319703577,5/8/2016,12,22,0.366667
4319703577,5/8/2016,13,23,0.383333
4319703577,5/8/2016,14,29,0.483333
4319703577,5/8/2016,15,29,0.483333
4319703577,5/8/2016,16,2,0.033333
4319703577,5/8/2016,17,0,0
4319703577,5/8/2016,18,0,0
4319703577,5/8/2016,19,0,0
4319703577,5/8/2016,20,9,0.15
4319703577,5/8/2016,21,2,0.033333
4319703577,5/8/2016,22,13,0.216667
4319703577,5/8/2016,23,0,0
4319703577,5/9/2016,00,2,0.033333
4319703577,5/9/2016,01,2,0.033333
4319703577,5/9/2016,02,0,0
4319703577,5/9/2016,03,2,0.033333
4319703577,5/9/2016,04,2,0.033333
4319703577,5/9/2016,05,0,0
4319703577,5/9/2016,06,1,0.016667
4319703577,5/9/2016,07,0,0
4319703577,5/9/2016,08,11,0.183333
4319703577,5/9/2016,09,3,0.05
4319703577,5/9/2016,10,47,0.783333
4319703577,5/9/2016,11,36,0.6
4319703577,5/9/2016,12,33,0.55
4319703577,5/9/2016,13,17,0.283333
4319703577,5/9/2016,14,27,0.45
4319703577,5/9/2016,15,24,0.4
4319703577,5/9/2016,16,16,0.266667
4319703577,5/9/2016,17,38,0.633333
4319703577,5/9/2016,18,41,0.683333
4319703577,5/9/2016,19,59,0.983333
4319703577,5/9/2016,20,21,0.35
4319703577,5/9/2016,21,8,0.133333
4319703577,5/9/2016,22,16,0.266667
4319703577,5/9/2016,23,2,0.033333
4319703577,5/10/2016,00,1,0.016667
4319703577,5/10/2016,01,0,0
4319703577,5/10/2016,02,0,0
4319703577,5/10/2016,03,1,0.016667
4319703577,5/10/2016,04,0,0
4319703577,5/10/2016,05,1,0.016667
4319703577,5/10/2016,06,1,0.016667
4319703577,5/10/2016,07,12,0.2
