Id,Date,Time,Calories
1844505072,5/5/2016,01,56
1844505072,5/5/2016,02,56
1844505072,5/5/2016,03,56
1844505072,5/5/2016,04,56
1844505072,5/5/2016,05,56
1844505072,5/5/2016,06,56
1844505072,5/5/2016,07,56
1844505072,5/5/2016,08,56
1844505072,5/5/2016,09,56
1844505072,5/5/2016,10,72
1844505072,5/5/2016,11,106
1844505072,5/5/2016,12,82
1844505072,5/5/2016,13,102
1844505072,5/5/2016,14,111
1844505072,5/5/2016,15,106
1844505072,5/5/2016,16,56
1844505072,5/5/2016,17,56
1844505072,5/5/2016,18,56
1844505072,5/5/2016,19,56
1844505072,5/5/2016,20,56
1844505072,5/5/2016,21,56
1844505072,5/5/2016,22,56
1844505072,5/5/2016,23,56
1844505072,5/6/2016,00,56
1844505072,5/6/2016,01,56
1844505072,5/6/2016,02,56
1844505072,5/6/2016,03,56
1844505072,5/6/2016,04,56
1844505072,5/6/2016,05,56
1844505072,5/6/2016,06,56
1844505072,5/6/2016,07,56
1844505072,5/6/2016,08,56
1844505072,5/6/2016,09,56
1844505072,5/6/2016,10,56
1844505072,5/6/2016,11,56
1844505072,5/6/2016,12,56
1844505072,5/6/2016,13,56
1844505072,5/6/2016,14,56
1844505072,5/6/2016,15,56
1844505072,5/6/2016,16,56
1844505072,5/6/2016,17,56
1844505072,5/6/2016,18,56
1844505072,5/6/2016,19,60
1844505072,5/6/2016,20,56
1844505072,5/6/2016,21,56
1844505072,5/6/2016,22,56
1844505072,5/6/2016,23,56
1844505072,5/7/2016,00,56
1844505072,5/7/2016,01,56
1844505072,5/7/2016,02,56
1844505072,5/7/2016,03,56
1844505072,5/7/2016,04,56
1844505072,5/7/2016,05,56
1844505072,5/7/2016,06,56
1844505072,5/7/2016,07,56
1844505072,5/7/2016,08,56
1844505072,5/7/2016,09,56
1844505072,5/7/2016,10,56
1844505072,5/7/2016,11,56
1844505072,5/7/2016,12,56
1844505072,5/7/2016,13,56
1844505072,5/7/2016,14,56
1844505072,5/7/2016,15,56
1844505072,5/7/2016,16,56
1844505072,5/7/2016,17,56
1844505072,5/7/2016,18,56
1844505072,5/7/2016,19,56
1844505072,5/7/2016,20,56
1844505072,5/7/2016,21,56
1844505072,5/7/2016,22,56
1844505072,5/7/2016,23,56
1844505072,5/8/2016,00,56
1844505072,5/8/2016,01,56
1844505072,5/8/2016,02,56
1844505072,5/8/2016,03,56
1844505072,5/8/2016,04,56
1844505072,5/8/2016,05,56
1844505072,5/8/2016,06,56
1844505072,5/8/2016,07,56
1844505072,5/8/2016,08,56
1844505072,5/8/2016,09,56
1844505072,5/8/2016,10,56
1844505072,5/8/2016,11,56
1844505072,5/8/2016,12,56
1844505072,5/8/2016,13,56
1844505072,5/8/2016,14,56
1844505072,5/8/2016,15,56
1844505072,5/8/2016,16,56
1844505072,5/8/2016,17,56
1844505072,5/8/2016,18,56
1844505072,5/8/2016,19,56
1844505072,5/8/2016,20,56
1844505072,5/8/2016,21,56
1844505072,5/8/2016,22,56
1844505072,5/8/2016,23,56
1844505072,5/9/2016,00,56
1844505072,5/9/2016,01,56
1844505072,5/9/2016,02,56
1844505072,5/9/2016,03,56
1844505072,5/9/2016,04,56
1844505072,5/9/2016,05,56
1844505072,5/9/2016,06,56
1844505072,5/9/2016,07,56
1844505072,5/9/2016,08,56
1844505072,5/9/2016,09,56
1844505072,5/9/2016,10,56
1844505072,5/9/2016,11,56
1844505072,5/9/2016,12,56
1844505072,5/9/2016,13,56
1844505072,5/9/2016,14,56
1844505072,5/9/2016,15,56
1844505072,5/9/2016,16,56
1844505072,5/9/2016,17,56
1844505072,5/9/2016,18,56
1844505072,5/9/2016,19,56
1844505072,5/9/2016,20,56
1844505072,5/9/2016,21,56
1844505072,5/9/2016,22,56
1844505072,5/9/2016,23,56
1844505072,5/10/2016,00,56
1844505072,5/10/2016,01,56
1844505072,5/10/2016,02,56
1844505072,5/10/2016,03,56
1844505072,5/10/2016,04,56
1844505072,5/10/2016,05,56
1844505072,5/10/2016,06,56
1844505072,5/10/2016,07,56
1844505072,5/10/2016,08,56
1844505072,5/10/2016,09,56
1844505072,5/10/2016,10,56
1844505072,5/10/2016,11,56
1844505072,5/10/2016,12,56
1844505072,5/10/2016,13,56
1844505072,5/10/2016,14,56
1844505072,5/10/2016,15,56
1844505072,5/10/2016,16,56
1844505072,5/10/2016,17,56
1844505072,5/10/2016,18,56
1844505072,5/10/2016,19,56
1844505072,5/10/2016,20,56
1844505072,5/10/2016,21,56
1844505072,5/10/2016,22,56
1844505072,5/10/2016,23,56
1844505072,5/11/2016,00,56
1844505072,5/11/2016,01,56
1844505072,5/11/2016,02,56
1844505072,5/11/2016,03,56
1844505072,5/11/2016,04,56
1844505072,5/11/2016,05,56
1844505072,5/11/2016,06,56
1844505072,5/11/2016,07,56
1844505072,5/11/2016,08,56
1844505072,5/11/2016,09,56
1844505072,5/11/2016,10,56
1844505072,5/11/2016,11,56
1844505072,5/11/2016,12,56
1844505072,5/11/2016,13,56
1844505072,5/11/2016,14,56
1844505072,5/11/2016,15,56
1844505072,5/11/2016,16,56
1844505072,5/11/2016,17,56
1844505072,5/11/2016,18,56
1844505072,5/11/2016,19,56
1844505072,5/11/2016,20,56
1844505072,5/11/2016,21,56
1844505072,5/11/2016,22,56
1844505072,5/11/2016,23,56
1844505072,5/12/2016,00,56
1844505072,5/12/2016,01,56
1844505072,5/12/2016,02,56
1844505072,5/12/2016,03,56
1844505072,5/12/2016,04,56
1844505072,5/12/2016,05,56
1844505072,5/12/2016,06,56
1844505072,5/12/2016,07,56
1844505072,5/12/2016,08,56
1844505072,5/12/2016,09,56
1844505072,5/12/2016,10,56
1927972279,4/12/2016,00,85
1927972279,4/12/2016,01,85
1927972279,4/12/2016,02,85
1927972279,4/12/2016,03,84
1927972279,4/12/2016,04,87
1927972279,4/12/2016,05,85
1927972279,4/12/2016,06,90
1927972279,4/12/2016,07,85
1927972279,4/12/2016,08,85
1927972279,4/12/2016,09,85
1927972279,4/12/2016,10,85
1927972279,4/12/2016,11,89
1927972279,4/12/2016,12,84
1927972279,4/12/2016,13,85
1927972279,4/12/2016,14,111
1927972279,4/12/2016,15,93
1927972279,4/12/2016,16,102
1927972279,4/12/2016,17,117
1927972279,4/12/2016,18,88
1927972279,4/12/2016,19,92
1927972279,4/12/2016,20,97
1927972279,4/12/2016,21,109
1927972279,4/12/2016,22,94
1927972279,4/12/2016,23,93
1927972279,4/13/2016,00,90
1927972279,4/13/2016,01,92
1927972279,4/13/2016,02,91
1927972279,4/13/2016,03,87
1927972279,4/13/2016,04,91
1927972279,4/13/2016,05,86
1927972279,4/13/2016,06,86
1927972279,4/13/2016,07,86
1927972279,4/13/2016,08,86
1927972279,4/13/2016,09,102
1927972279,4/13/2016,10,86
1927972279,4/13/2016,11,88
1927972279,4/13/2016,12,86
1927972279,4/13/2016,13,86
1927972279,4/13/2016,14,86
1927972279,4/13/2016,15,86
1927972279,4/13/2016,16,86
1927972279,4/13/2016,17,110
1927972279,4/13/2016,18,109
1927972279,4/13/2016,19,86
1927972279,4/13/2016,20,86
1927972279,4/13/2016,21,86
1927972279,4/13/2016,22,86
1927972279,4/13/2016,23,86
1927972279,4/14/2016,00,86
1927972279,4/14/2016,01,86
1927972279,4/14/2016,02,86
1927972279,4/14/2016,03,86
1927972279,4/14/2016,04,86
1927972279,4/14/2016,05,86
1927972279,4/14/2016,06,86
1927972279,4/14/2016,07,86
1927972279,4/14/2016,08,86
1927972279,4/14/2016,09,86
1927972279,4/14/2016,10,86
1927972279,4/14/2016,11,86
1927972279,4/14/2016,12,86
1927972279,4/14/2016,13,86
1927972279,4/14/2016,14,92
1927972279,4/14/2016,15,183
1927972279,4/14/2016,16,147
1927972279,4/14/2016,17,144
1927972279,4/14/2016,18,118
1927972279,4/14/2016,19,107
1927972279,4/14/2016,20,99
1927972279,4/14/2016,21,101
1927972279,4/14/2016,22,99
1927972279,4/14/2016,23,88
1927972279,4/15/2016,00,88
1927972279,4/15/2016,01,86
1927972279,4/15/2016,02,87
1927972279,4/15/2016,03,87
1927972279,4/15/2016,04,102
1927972279,4/15/2016,05,87
1927972279,4/15/2016,06,86
1927972279,4/15/2016,07,86
1927972279,4/15/2016,08,87
1927972279,4/15/2016,09,139
1927972279,4/15/2016,10,96
1927972279,4/15/2016,11,138
1927972279,4/15/2016,12,105
1927972279,4/15/2016,13,88
1927972279,4/15/2016,14,86
1927972279,4/15/2016,15,86
1927972279,4/15/2016,16,86
1927972279,4/15/2016,17,86
1927972279,4/15/2016,18,86
1927972279,4/15/2016,19,86
1927972279,4/15/2016,20,86
1927972279,4/15/2016,21,86
1927972279,4/15/2016,22,86
1927972279,4/15/2016,23,86
1927972279,4/16/2016,00,86
1927972279,4/16/2016,01,86
1927972279,4/16/2016,02,86
1927972279,4/16/2016,03,86
1927972279,4/16/2016,04,86
1927972279,4/16/2016,05,86
1927972279,4/16/2016,06,86
1927972279,4/16/2016,07,86
1927972279,4/16/2016,08,86
1927972279,4/16/2016,09,86
1927972279,4/16/2016,10,86
1927972279,4/16/2016,11,86
1927972279,4/16/2016,12,86
1927972279,4/16/2016,13,86
1927972279,4/16/2016,14,86
1927972279,4/16/2016,15,86
1927972279,4/16/2016,16,86
1927972279,4/16/2016,17,86
1927972279,4/16/2016,18,86
1927972279,4/16/2016,19,86
1927972279,4/16/2016,20,86
1927972279,4/16/2016,21,86
1927972279,4/16/2016,22,86
1927972279,4/16/2016,23,86
1927972279,4/17/2016,00,86
1927972279,4/17/2016,01,86
1927972279,4/17/2016,02,86
1927972279,4/17/2016,03,86
1927972279,4/17/2016,04,86
1927972279,4/17/2016,05,86
1927972279,4/17/2016,06,86
1927972279,4/17/2016,07,86
1927972279,4/17/2016,08,86
1927972279,4/17/2016,09,86
1927972279,4/17/2016,10,86
1927972279,4/17/2016,11,86
1927972279,4/17/2016,12,86
1927972279,4/17/2016,13,86
1927972279,4/17/2016,14,86
1927972279,4/17/2016,15,86
1927972279,4/17/2016,16,86
1927972279,4/17/2016,17,86
1927972279,4/17/2016,18,86
1927972279,4/17/2016,19,86
1927972279,4/17/2016,20,86
1927972279,4/17/2016,21,86
1927972279,4/17/2016,22,86
1927972279,4/17/2016,23,86
1927972279,4/18/2016,00,86
1927972279,4/18/2016,01,86
1927972279,4/18/2016,02,86
1927972279,4/18/2016,03,86
1927972279,4/18/2016,04,86
1927972279,4/18/2016,05,86
1927972279,4/18/2016,06,86
1927972279,4/18/2016,07,86
1927972279,4/18/2016,08,86
1927972279,4/18/2016,09,86
1927972279,4/18/2016,10,86
1927972279,4/18/2016,11,115
1927972279,4/18/2016,12,105
1927972279,4/18/2016,13,86
1927972279,4/18/2016,14,86
1927972279,4/18/2016,15,86
1927972279,4/18/2016,16,86
1927972279,4/18/2016,17,86
1927972279,4/18/2016,18,86
1927972279,4/18/2016,19,86
1927972279,4/18/2016,20,86
1927972279,4/18/2016,21,86
1927972279,4/18/2016,22,86
1927972279,4/18/2016,23,86
1927972279,4/19/2016,00,86
1927972279,4/19/2016,01,86
1927972279,4/19/2016,02,86
1927972279,4/19/2016,03,86
1927972279,4/19/2016,04,86
1927972279,4/19/2016,05,86
1927972279,4/19/2016,06,86
1927972279,4/19/2016,07,86
1927972279,4/19/2016,08,86
1927972279,4/19/2016,09,86
1927972279,4/19/2016,10,86
1927972279,4/19/2016,11,86
1927972279,4/19/2016,12,86
1927972279,4/19/2016,13,86
1927972279,4/19/2016,14,86
1927972279,4/19/2016,15,86
1927972279,4/19/2016,16,86
1927972279,4/19/2016,17,86
1927972279,4/19/2016,18,86
1927972279,4/19/2016,19,86
1927972279,4/19/2016,20,86
1927972279,4/19/2016,21,86
1927972279,4/19/2016,22,86
1927972279,4/19/2016,23,86
1927972279,4/20/2016,00,86
1927972279,4/20/2016,01,86
1927972279,4/20/2016,02,86
1927972279,4/20/2016,03,86
1927972279,4/20/2016,04,86
1927972279,4/20/2016,05,86
1927972279,4/20/2016,06,86
1927972279,4/20/2016,07,86
1927972279,4/20/2016,08,86
1927972279,4/20/2016,09,86
1927972279,4/20/2016,10,86
1927972279,4/20/2016,11,86
1927972279,4/20/2016,12,86
1927972279,4/20/2016,13,86
1927972279,4/20/2016,14,86
1927972279,4/20/2016,15,86
1927972279,4/20/2016,16,86
1927972279,4/20/2016,17,86
1927972279,4/20/2016,18,86
1927972279,4/20/2016,19,86
1927972279,4/20/2016,20,86
1927972279,4/20/2016,21,86
1927972279,4/20/2016,22,86
1927972279,4/20/2016,23,86
1927972279,4/21/2016,00,86
1927972279,4/21/2016,01,86
1927972279,4/21/2016,02,86
1927972279,4/21/2016,03,86
1927972279,4/21/2016,04,86
1927972279,4/21/2016,05,86
1927972279,4/21/2016,06,86
1927972279,4/21/2016,07,86
1927972279,4/21/2016,08,86
1927972279,4/21/2016,09,86
1927972279,4/21/2016,10,86
1927972279,4/21/2016,11,86
1927972279,4/21/2016,12,86
1927972279,4/21/2016,13,86
1927972279,4/21/2016,14,86
1927972279,4/21/2016,15,86
1927972279,4/21/2016,16,86
1927972279,4/21/2016,17,86
1927972279,4/21/2016,18,86
1927972279,4/21/2016,19,86
1927972279,4/21/2016,20,87
1927972279,4/21/2016,21,86
1927972279,4/21/2016,22,86
1927972279,4/21/2016,23,86
1927972279,4/22/2016,00,86
1927972279,4/22/2016,01,86
1927972279,4/22/2016,02,86
1927972279,4/22/2016,03,86
1927972279,4/22/2016,04,86
1927972279,4/22/2016,05,86
1927972279,4/22/2016,06,86
1927972279,4/22/2016,07,86
1927972279,4/22/2016,08,86
1927972279,4/22/2016,09,86
1927972279,4/22/2016,10,86
1927972279,4/22/2016,11,86
1927972279,4/22/2016,12,109
1927972279,4/22/2016,13,91
1927972279,4/22/2016,14,86
1927972279,4/22/2016,15,88
1927972279,4/22/2016,16,86
1927972279,4/22/2016,17,86
1927972279,4/22/2016,18,86
1927972279,4/22/2016,19,86
1927972279,4/22/2016,20,86
1927972279,4/22/2016,21,86
1927972279,4/22/2016,22,86
1927972279,4/22/2016,23,86
1927972279,4/23/2016,00,86
1927972279,4/23/2016,01,86
1927972279,4/23/2016,02,86
1927972279,4/23/2016,03,86
1927972279,4/23/2016,04,86
1927972279,4/23/2016,05,86
1927972279,4/23/2016,06,86
1927972279,4/23/2016,07,86
1927972279,4/23/2016,08,190
1927972279,4/23/2016,09,117
1927972279,4/23/2016,10,95
1927972279,4/23/2016,11,128
1927972279,4/23/2016,12,136
1927972279,4/23/2016,13,158
1927972279,4/23/2016,14,86
1927972279,4/23/2016,15,86
1927972279,4/23/2016,16,94
1927972279,4/23/2016,17,106
1927972279,4/23/2016,18,124
1927972279,4/23/2016,19,109
1927972279,4/23/2016,20,113
1927972279,4/23/2016,21,98
1927972279,4/23/2016,22,86
1927972279,4/23/2016,23,86
1927972279,4/24/2016,00,86
1927972279,4/24/2016,01,86
1927972279,4/24/2016,02,86
1927972279,4/24/2016,03,86
1927972279,4/24/2016,04,86
1927972279,4/24/2016,05,86
1927972279,4/24/2016,06,86
1927972279,4/24/2016,07,86
1927972279,4/24/2016,08,86
1927972279,4/24/2016,09,86
1927972279,4/24/2016,10,184
1927972279,4/24/2016,11,155
1927972279,4/24/2016,12,131
1927972279,4/24/2016,13,136
1927972279,4/24/2016,14,86
1927972279,4/24/2016,15,86
1927972279,4/24/2016,16,86
1927972279,4/24/2016,17,86
1927972279,4/24/2016,18,86
1927972279,4/24/2016,19,86
1927972279,4/24/2016,20,86
1927972279,4/24/2016,21,86
1927972279,4/24/2016,22,86
1927972279,4/24/2016,23,86
1927972279,4/25/2016,00,86
1927972279,4/25/2016,01,86
1927972279,4/25/2016,02,86
1927972279,4/25/2016,03,86
1927972279,4/25/2016,04,86
1927972279,4/25/2016,05,86
1927972279,4/25/2016,06,86
1927972279,4/25/2016,07,86
1927972279,4/25/2016,08,86
1927972279,4/25/2016,09,86
1927972279,4/25/2016,10,86
1927972279,4/25/2016,11,86
1927972279,4/25/2016,12,86
1927972279,4/25/2016,13,86
1927972279,4/25/2016,14,86
1927972279,4/25/2016,15,86
1927972279,4/25/2016,16,86
1927972279,4/25/2016,17,86
1927972279,4/25/2016,18,86
1927972279,4/25/2016,19,86
1927972279,4/25/2016,20,93
1927972279,4/25/2016,21,113
1927972279,4/25/2016,22,87
1927972279,4/25/2016,23,87
1927972279,4/26/2016,00,89
1927972279,4/26/2016,01,89
1927972279,4/26/2016,02,87
1927972279,4/26/2016,03,92
1927972279,4/26/2016,04,86
1927972279,4/26/2016,05,86
1927972279,4/26/2016,06,88
1927972279,4/26/2016,07,86
1927972279,4/26/2016,08,86
1927972279,4/26/2016,09,86
1927972279,4/26/2016,10,95
1927972279,4/26/2016,11,133
1927972279,4/26/2016,12,104
1927972279,4/26/2016,13,137
1927972279,4/26/2016,14,116
1927972279,4/26/2016,15,117
1927972279,4/26/2016,16,200
1927972279,4/26/2016,17,133
1927972279,4/26/2016,18,157
1927972279,4/26/2016,19,152
1927972279,4/26/2016,20,111
1927972279,4/26/2016,21,105
1927972279,4/26/2016,22,102
1927972279,4/26/2016,23,101
1927972279,4/27/2016,00,86
1927972279,4/27/2016,01,86
1927972279,4/27/2016,02,86
1927972279,4/27/2016,03,86
1927972279,4/27/2016,04,86
1927972279,4/27/2016,05,86
1927972279,4/27/2016,06,86
1927972279,4/27/2016,07,86
1927972279,4/27/2016,08,86
1927972279,4/27/2016,09,86
1927972279,4/27/2016,10,86
1927972279,4/27/2016,11,86
1927972279,4/27/2016,12,86
1927972279,4/27/2016,13,86
1927972279,4/27/2016,14,86
1927972279,4/27/2016,15,86
1927972279,4/27/2016,16,86
1927972279,4/27/2016,17,86
1927972279,4/27/2016,18,86
1927972279,4/27/2016,19,86
1927972279,4/27/2016,20,86
1927972279,4/27/2016,21,86
1927972279,4/27/2016,22,86
1927972279,4/27/2016,23,86
1927972279,4/28/2016,00,86
1927972279,4/28/2016,01,86
1927972279,4/28/2016,02,86
1927972279,4/28/2016,03,86
1927972279,4/28/2016,04,86
1927972279,4/28/2016,05,86
1927972279,4/28/2016,06,86
1927972279,4/28/2016,07,86
1927972279,4/28/2016,08,136
1927972279,4/28/2016,09,108
1927972279,4/28/2016,10,129
1927972279,4/28/2016,11,111
1927972279,4/28/2016,12,88
1927972279,4/28/2016,13,91
1927972279,4/28/2016,14,97
1927972279,4/28/2016,15,100
1927972279,4/28/2016,16,113
1927972279,4/28/2016,17,106
1927972279,4/28/2016,18,134
1927972279,4/28/2016,19,98
1927972279,4/28/2016,20,94
1927972279,4/28/2016,21,86
1927972279,4/28/2016,22,86
1927972279,4/28/2016,23,86
1927972279,4/29/2016,00,86
1927972279,4/29/2016,01,86
1927972279,4/29/2016,02,86
1927972279,4/29/2016,03,86
1927972279,4/29/2016,04,86
1927972279,4/29/2016,05,86
1927972279,4/29/2016,06,86
1927972279,4/29/2016,07,86
1927972279,4/29/2016,08,86
1927972279,4/29/2016,09,86
1927972279,4/29/2016,10,86
1927972279,4/29/2016,11,86
1927972279,4/29/2016,12,86
1927972279,4/29/2016,13,86
1927972279,4/29/2016,14,86
1927972279,4/29/2016,15,86
1927972279,4/29/2016,16,86
1927972279,4/29/2016,17,86
1927972279,4/29/2016,18,86
1927972279,4/29/2016,19,86
1927972279,4/29/2016,20,86
1927972279,4/29/2016,21,86
1927972279,4/29/2016,22,86
1927972279,4/29/2016,23,86
1927972279,4/30/2016,00,86
1927972279,4/30/2016,01,86
1927972279,4/30/2016,02,86
1927972279,4/30/2016,03,86
1927972279,4/30/2016,04,86
1927972279,4/30/2016,05,86
1927972279,4/30/2016,06,86
1927972279,4/30/2016,07,86
1927972279,4/30/2016,08,86
1927972279,4/30/2016,09,86
1927972279,4/30/2016,10,86
1927972279,4/30/2016,11,86
1927972279,4/30/2016,12,86
1927972279,4/30/2016,13,86
1927972279,4/30/2016,14,86
1927972279,4/30/2016,15,86
1927972279,4/30/2016,16,86
1927972279,4/30/2016,17,86
1927972279,4/30/2016,18,86
1927972279,4/30/2016,19,86
1927972279,4/30/2016,20,86
1927972279,4/30/2016,21,86
1927972279,4/30/2016,22,86
1927972279,4/30/2016,23,86
1927972279,5/1/2016,00,86
1927972279,5/1/2016,01,86
1927972279,5/1/2016,02,86
1927972279,5/1/2016,03,86
1927972279,5/1/2016,04,86
1927972279,5/1/2016,05,86
1927972279,5/1/2016,06,86
1927972279,5/1/2016,07,86
1927972279,5/1/2016,08,94
1927972279,5/1/2016,09,90
1927972279,5/1/2016,10,103
1927972279,5/1/2016,11,111
1927972279,5/1/2016,12,103
1927972279,5/1/2016,13,240
1927972279,5/1/2016,14,117
1927972279,5/1/2016,15,94
1927972279,5/1/2016,16,98
1927972279,5/1/2016,17,96
1927972279,5/1/2016,18,98
1927972279,5/1/2016,19,120
1927972279,5/1/2016,20,90
1927972279,5/1/2016,21,97
1927972279,5/1/2016,22,86
1927972279,5/1/2016,23,86
1927972279,5/2/2016,00,86
1927972279,5/2/2016,01,86
1927972279,5/2/2016,02,86
1927972279,5/2/2016,03,86
1927972279,5/2/2016,04,86
1927972279,5/2/2016,05,86
1927972279,5/2/2016,06,86
1927972279,5/2/2016,07,86
1927972279,5/2/2016,08,86
1927972279,5/2/2016,09,86
1927972279,5/2/2016,10,86
1927972279,5/2/2016,11,265
1927972279,5/2/2016,12,98
1927972279,5/2/2016,13,89
1927972279,5/2/2016,14,103
1927972279,5/2/2016,15,119
1927972279,5/2/2016,16,123
1927972279,5/2/2016,17,128
1927972279,5/2/2016,18,127
1927972279,5/2/2016,19,164
1927972279,5/2/2016,20,86
1927972279,5/2/2016,21,86
1927972279,5/2/2016,22,86
1927972279,5/2/2016,23,86
1927972279,5/3/2016,00,86
1927972279,5/3/2016,01,86
1927972279,5/3/2016,02,86
1927972279,5/3/2016,03,86
1927972279,5/3/2016,04,86
1927972279,5/3/2016,05,86
1927972279,5/3/2016,06,86
1927972279,5/3/2016,07,86
1927972279,5/3/2016,08,198
1927972279,5/3/2016,09,87
1927972279,5/3/2016,10,101
1927972279,5/3/2016,11,87
1927972279,5/3/2016,12,87
1927972279,5/3/2016,13,89
1927972279,5/3/2016,14,86
1927972279,5/3/2016,15,86
1927972279,5/3/2016,16,86
1927972279,5/3/2016,17,86
1927972279,5/3/2016,18,86
1927972279,5/3/2016,19,86
1927972279,5/3/2016,20,86
1927972279,5/3/2016,21,86
1927972279,5/3/2016,22,86
1927972279,5/3/2016,23,86
1927972279,5/4/2016,00,86
1927972279,5/4/2016,01,86
1927972279,5/4/2016,02,86
1927972279,5/4/2016,03,86
1927972279,5/4/2016,04,86
1927972279,5/4/2016,05,86
1927972279,5/4/2016,06,86
1927972279,5/4/2016,07,86
1927972279,5/4/2016,08,86
1927972279,5/4/2016,09,86
1927972279,5/4/2016,10,193
1927972279,5/4/2016,11,97
1927972279,5/4/2016,12,101
1927972279,5/4/2016,13,106
1927972279,5/4/2016,14,96
1927972279,5/4/2016,15,109
1927972279,5/4/2016,16,122
1927972279,5/4/2016,17,108
1927972279,5/4/2016,18,90
1927972279,5/4/2016,19,99
1927972279,5/4/2016,20,101
1927972279,5/4/2016,21,86
1927972279,5/4/2016,22,86
1927972279,5/4/2016,23,86
1927972279,5/5/2016,00,86
1927972279,5/5/2016,01,86
1927972279,5/5/2016,02,86
1927972279,5/5/2016,03,86
1927972279,5/5/2016,04,86
1927972279,5/5/2016,05,86
1927972279,5/5/2016,06,86
1927972279,5/5/2016,07,86
1927972279,5/5/2016,08,86
1927972279,5/5/2016,09,86
1927972279,5/5/2016,10,86
1927972279,5/5/2016,11,86
1927972279,5/5/2016,12,86
1927972279,5/5/2016,13,86
1927972279,5/5/2016,14,86
1927972279,5/5/2016,15,86
1927972279,5/5/2016,16,86
1927972279,5/5/2016,17,86
1927972279,5/5/2016,18,86
1927972279,5/5/2016,19,86
1927972279,5/5/2016,20,86
1927972279,5/5/2016,21,86
1927972279,5/5/2016,22,86
1927972279,5/5/2016,23,86
1927972279,5/6/2016,00,86
1927972279,5/6/2016,01,86
1927972279,5/6/2016,02,86
1927972279,5/6/2016,03,86
1927972279,5/6/2016,04,86
1927972279,5/6/2016,05,86
1927972279,5/6/2016,06,86
1927972279,5/6/2016,07,86
1927972279,5/6/2016,08,86
1927972279,5/6/2016,09,86
1927972279,5/6/2016,10,86
1927972279,5/6/2016,11,86
1927972279,5/6/2016,12,86
1927972279,5/6/2016,13,86
1927972279,5/6/2016,14,86
1927972279,5/6/2016,15,86
1927972279,5/6/2016,16,98
1927972279,5/6/2016,17,133
1927972279,5/6/2016,18,131
1927972279,5/6/2016,19,230
1927972279,5/6/2016,20,121
1927972279,5/6/2016,21,109
1927972279,5/6/2016,22,100
1927972279,5/6/2016,23,86
1927972279,5/7/2016,00,86
1927972279,5/7/2016,01,86
1927972279,5/7/2016,02,86
1927972279,5/7/2016,03,86
1927972279,5/7/2016,04,86
1927972279,5/7/2016,05,86
1927972279,5/7/2016,06,86
1927972279,5/7/2016,07,86
1927972279,5/7/2016,08,86
1927972279,5/7/2016,09,86
1927972279,5/7/2016,10,196
1927972279,5/7/2016,11,141
1927972279,5/7/2016,12,87
1927972279,5/7/2016,13,86
1927972279,5/7/2016,14,86
1927972279,5/7/2016,15,86
1927972279,5/7/2016,16,86
1927972279,5/7/2016,17,86
1927972279,5/7/2016,18,86
1927972279,5/7/2016,19,86
1927972279,5/7/2016,20,86
1927972279,5/7/2016,21,86
1927972279,5/7/2016,22,86
1927972279,5/7/2016,23,86
1927972279,5/8/2016,00,86
1927972279,5/8/2016,01,86
1927972279,5/8/2016,02,86
1927972279,5/8/2016,03,86
1927972279,5/8/2016,04,86
1927972279,5/8/2016,05,86
1927972279,5/8/2016,06,86
1927972279,5/8/2016,07,86
1927972279,5/8/2016,08,86
1927972279,5/8/2016,09,86
1927972279,5/8/2016,10,86
1927972279,5/8/2016,11,86
1927972279,5/8/2016,12,86
1927972279,5/8/2016,13,86
1927972279,5/8/2016,14,86
1927972279,5/8/2016,15,86
1927972279,5/8/2016,16,86
1927972279,5/8/2016,17,86
1927972279,5/8/2016,18,86
1927972279,5/8/2016,19,86
1927972279,5/8/2016,20,86
1927972279,5/8/2016,21,86
1927972279,5/8/2016,22,86
1927972279,5/8/2016,23,86
1927972279,5/9/2016,00,86
1927972279,5/9/2016,01,86
1927972279,5/9/2016,02,86
1927972279,5/9/2016,03,86
1927972279,5/9/2016,04,86
1927972279,5/9/2016,05,86
1927972279,5/9/2016,06,86
1927972279,5/9/2016,07,86
1927972279,5/9/2016,08,86
1927972279,5/9/2016,09,86
1927972279,5/9/2016,10,86
1927972279,5/9/2016,11,86
1927972279,5/9/2016,12,86
1927972279,5/9/2016,13,86
1927972279,5/9/2016,14,86
1927972279,5/9/2016,15,86
1927972279,5/9/2016,16,86
1927972279,5/9/2016,17,86
1927972279,5/9/2016,18,86
1927972279,5/9/2016,19,86
1927972279,5/9/2016,20,86
1927972279,5/9/2016,21,86
1927972279,5/9/2016,22,86
1927972279,5/9/2016,23,86
1927972279,5/10/2016,00,86
1927972279,5/10/2016,01,86
1927972279,5/10/2016,02,86
1927972279,5/10/2016,03,86
1927972279,5/10/2016,04,86
1927972279,5/10/2016,05,86
1927972279,5/10/2016,06,86
1927972279,5/10/2016,07,86
1927972279,5/10/2016,08,86
1927972279,5/10/2016,09,86
1927972279,5/10/2016,10,86
1927972279,5/10/2016,11,86
1927972279,5/10/2016,12,86
1927972279,5/10/2016,13,86
1927972279,5/10/2016,14,86
1927972279,5/10/2016,15,86
1927972279,5/10/2016,16,86
1927972279,5/10/2016,17,86
1927972279,5/10/2016,18,86
1927972279,5/10/2016,19,86
1927972279,5/10/2016,20,86
1927972279,5/10/2016,21,86
1927972279,5/10/2016,22,86
1927972279,5/10/2016,23,86
