Id,Date,Time,StepTotal
1844505072,4/16/2016,20,0
1844505072,4/16/2016,21,0
1844505072,4/16/2016,22,0
1844505072,4/16/2016,23,0
1844505072,4/17/2016,00,0
1844505072,4/17/2016,01,0
1844505072,4/17/2016,02,0
1844505072,4/17/2016,03,0
1844505072,4/17/2016,04,0
1844505072,4/17/2016,05,0
1844505072,4/17/2016,06,0
1844505072,4/17/2016,07,0
1844505072,4/17/2016,08,0
1844505072,4/17/2016,09,0
1844505072,4/17/2016,10,0
1844505072,4/17/2016,11,0
1844505072,4/17/2016,12,0
1844505072,4/17/2016,13,0
1844505072,4/17/2016,14,391
1844505072,4/17/2016,15,815
1844505072,4/17/2016,16,1450
1844505072,4/17/2016,17,337
1844505072,4/17/2016,18,190
1844505072,4/17/2016,19,332
1844505072,4/17/2016,20,420
1844505072,4/17/2016,21,253
1844505072,4/17/2016,22,181
1844505072,4/17/2016,23,156
1844505072,4/18/2016,00,371
1844505072,4/18/2016,01,0
1844505072,4/18/2016,02,0
1844505072,4/18/2016,03,0
1844505072,4/18/2016,04,0
1844505072,4/18/2016,05,0
1844505072,4/18/2016,06,113
1844505072,4/18/2016,07,74
1844505072,4/18/2016,08,396
1844505072,4/18/2016,09,200
1844505072,4/18/2016,10,362
1844505072,4/18/2016,11,0
1844505072,4/18/2016,12,0
1844505072,4/18/2016,13,0
1844505072,4/18/2016,14,0
1844505072,4/18/2016,15,14
1844505072,4/18/2016,16,20
1844505072,4/18/2016,17,259
1844505072,4/18/2016,18,365
1844505072,4/18/2016,19,605
1844505072,4/18/2016,20,182
1844505072,4/18/2016,21,437
1844505072,4/18/2016,22,1104
1844505072,4/18/2016,23,95
1844505072,4/19/2016,00,138
1844505072,4/19/2016,01,0
1844505072,4/19/2016,02,0
1844505072,4/19/2016,03,0
1844505072,4/19/2016,04,0
1844505072,4/19/2016,05,0
1844505072,4/19/2016,06,0
1844505072,4/19/2016,07,0
1844505072,4/19/2016,08,0
1844505072,4/19/2016,09,0
1844505072,4/19/2016,10,59
1844505072,4/19/2016,11,0
1844505072,4/19/2016,12,0
1844505072,4/19/2016,13,0
1844505072,4/19/2016,14,0
1844505072,4/19/2016,15,0
1844505072,4/19/2016,16,0
1844505072,4/19/2016,17,0
1844505072,4/19/2016,18,0
1844505072,4/19/2016,19,0
1844505072,4/19/2016,20,0
1844505072,4/19/2016,21,0
1844505072,4/19/2016,22,0
1844505072,4/19/2016,23,0
1844505072,4/20/2016,00,0
1844505072,4/20/2016,01,0
1844505072,4/20/2016,02,0
1844505072,4/20/2016,03,0
1844505072,4/20/2016,04,0
1844505072,4/20/2016,05,0
1844505072,4/20/2016,06,0
1844505072,4/20/2016,07,0
1844505072,4/20/2016,08,0
1844505072,4/20/2016,09,0
1844505072,4/20/2016,10,0
1844505072,4/20/2016,11,0
1844505072,4/20/2016,12,0
1844505072,4/20/2016,13,0
1844505072,4/20/2016,14,0
1844505072,4/20/2016,15,0
1844505072,4/20/2016,16,0
1844505072,4/20/2016,17,0
1844505072,4/20/2016,18,0
1844505072,4/20/2016,19,0
1844505072,4/20/2016,20,0
1844505072,4/20/2016,21,0
1844505072,4/20/2016,22,8
1844505072,4/20/2016,23,0
1844505072,4/21/2016,00,0
1844505072,4/21/2016,01,0
1844505072,4/21/2016,02,0
1844505072,4/21/2016,03,0
1844505072,4/21/2016,04,0
1844505072,4/21/2016,05,0
1844505072,4/21/2016,06,0
1844505072,4/21/2016,07,0
1844505072,4/21/2016,08,325
1844505072,4/21/2016,09,817
1844505072,4/21/2016,10,622
1844505072,4/21/2016,11,482
1844505072,4/21/2016,12,252
1844505072,4/21/2016,13,298
1844505072,4/21/2016,14,452
1844505072,4/21/2016,15,263
1844505072,4/21/2016,16,396
1844505072,4/21/2016,17,850
1844505072,4/21/2016,18,192
1844505072,4/21/2016,19,547
1844505072,4/21/2016,20,2043
1844505072,4/21/2016,21,130
1844505072,4/21/2016,22,385
1844505072,4/21/2016,23,0
1844505072,4/22/2016,00,0
1844505072,4/22/2016,01,0
1844505072,4/22/2016,02,0
1844505072,4/22/2016,03,0
1844505072,4/22/2016,04,0
1844505072,4/22/2016,05,0
1844505072,4/22/2016,06,0
1844505072,4/22/2016,07,0
1844505072,4/22/2016,08,0
1844505072,4/22/2016,09,0
1844505072,4/22/2016,10,518
1844505072,4/22/2016,11,762
1844505072,4/22/2016,12,328
1844505072,4/22/2016,13,619
1844505072,4/22/2016,14,561
1844505072,4/22/2016,15,234
1844505072,4/22/2016,16,0
1844505072,4/22/2016,17,0
1844505072,4/22/2016,18,137
1844505072,4/22/2016,19,797
1844505072,4/22/2016,20,371
1844505072,4/22/2016,21,363
1844505072,4/22/2016,22,97
1844505072,4/22/2016,23,585
1844505072,4/23/2016,00,149
1844505072,4/23/2016,01,0
1844505072,4/23/2016,02,0
1844505072,4/23/2016,03,0
1844505072,4/23/2016,04,0
1844505072,4/23/2016,05,0
1844505072,4/23/2016,06,0
1844505072,4/23/2016,07,0
1844505072,4/23/2016,08,0
1844505072,4/23/2016,09,0
1844505072,4/23/2016,10,392
1844505072,4/23/2016,11,758
1844505072,4/23/2016,12,539
1844505072,4/23/2016,13,128
1844505072,4/23/2016,14,0
1844505072,4/23/2016,15,583
1844505072,4/23/2016,16,947
1844505072,4/23/2016,17,74
1844505072,4/23/2016,18,0
1844505072,4/23/2016,19,0
1844505072,4/23/2016,20,0
1844505072,4/23/2016,21,0
1844505072,4/23/2016,22,0
1844505072,4/23/2016,23,0
1844505072,4/24/2016,00,0
1844505072,4/24/2016,01,0
1844505072,4/24/2016,02,0
1844505072,4/24/2016,03,0
1844505072,4/24/2016,04,0
1844505072,4/24/2016,05,0
1844505072,4/24/2016,06,0
1844505072,4/24/2016,07,0
1844505072,4/24/2016,08,0
1844505072,4/24/2016,09,0
1844505072,4/24/2016,10,0
1844505072,4/24/2016,11,0
1844505072,4/24/2016,12,0
1844505072,4/24/2016,13,0
1844505072,4/24/2016,14,0
1844505072,4/24/2016,15,0
1844505072,4/24/2016,16,0
1844505072,4/24/2016,17,0
1844505072,4/24/2016,18,0
1844505072,4/24/2016,19,0
1844505072,4/24/2016,20,0
1844505072,4/24/2016,21,0
1844505072,4/24/2016,22,0
1844505072,4/24/2016,23,0
1844505072,4/25/2016,00,0
1844505072,4/25/2016,01,0
1844505072,4/25/2016,02,0
1844505072,4/25/2016,03,0
1844505072,4/25/2016,04,0
1844505072,4/25/2016,05,0
1844505072,4/25/2016,06,0
1844505072,4/25/2016,07,0
1844505072,4/25/2016,08,0
1844505072,4/25/2016,09,0
1844505072,4/25/2016,10,0
1844505072,4/25/2016,11,0
1844505072,4/25/2016,12,0
1844505072,4/25/2016,13,0
1844505072,4/25/2016,14,0
1844505072,4/25/2016,15,0
1844505072,4/25/2016,16,0
1844505072,4/25/2016,17,0
1844505072,4/25/2016,18,0
1844505072,4/25/2016,19,0
1844505072,4/25/2016,20,0
1844505072,4/25/2016,21,0
1844505072,4/25/2016,22,0
1844505072,4/25/2016,23,0
1844505072,4/26/2016,00,0
1844505072,4/26/2016,01,0
1844505072,4/26/2016,02,0
1844505072,4/26/2016,03,0
1844505072,4/26/2016,04,0
1844505072,4/26/2016,05,0
1844505072,4/26/2016,06,0
1844505072,4/26/2016,07,0
1844505072,4/26/2016,08,0
1844505072,4/26/2016,09,0
1844505072,4/26/2016,10,0
1844505072,4/26/2016,11,0
1844505072,4/26/2016,12,0
1844505072,4/26/2016,13,0
1844505072,4/26/2016,14,0
1844505072,4/26/2016,15,0
1844505072,4/26/2016,16,0
1844505072,4/26/2016,17,0
1844505072,4/26/2016,18,0
1844505072,4/26/2016,19,0
1844505072,4/26/2016,20,0
1844505072,4/26/2016,21,0
1844505072,4/26/2016,22,0
1844505072,4/26/2016,23,0
1844505072,4/27/2016,00,0
1844505072,4/27/2016,01,0
1844505072,4/27/2016,02,0
1844505072,4/27/2016,03,0
1844505072,4/27/2016,04,0
1844505072,4/27/2016,05,0
1844505072,4/27/2016,06,0
1844505072,4/27/2016,07,0
1844505072,4/27/2016,08,0
1844505072,4/27/2016,09,0
1844505072,4/27/2016,10,0
1844505072,4/27/2016,11,0
1844505072,4/27/2016,12,0
1844505072,4/27/2016,13,0
1844505072,4/27/2016,14,4
1844505072,4/27/2016,15,0
1844505072,4/27/2016,16,0
1844505072,4/27/2016,17,0
1844505072,4/27/2016,18,0
1844505072,4/27/2016,19,0
1844505072,4/27/2016,20,0
1844505072,4/27/2016,21,0
1844505072,4/27/2016,22,0
1844505072,4/27/2016,23,0
1844505072,4/28/2016,00,0
1844505072,4/28/2016,01,0
1844505072,4/28/2016,02,0
1844505072,4/28/2016,03,0
1844505072,4/28/2016,04,0
1844505072,4/28/2016,05,0
1844505072,4/28/2016,06,0
1844505072,4/28/2016,07,0
1844505072,4/28/2016,08,0
1844505072,4/28/2016,09,0
1844505072,4/28/2016,10,205
1844505072,4/28/2016,11,788
1844505072,4/28/2016,12,705
1844505072,4/28/2016,13,284
1844505072,4/28/2016,14,454
1844505072,4/28/2016,15,534
1844505072,4/28/2016,16,332
1844505072,4/28/2016,17,777
1844505072,4/28/2016,18,151
1844505072,4/28/2016,19,335
1844505072,4/28/2016,20,208
1844505072,4/28/2016,21,1001
1844505072,4/28/2016,22,861
1844505072,4/28/2016,23,264
1844505072,4/29/2016,00,68
1844505072,4/29/2016,01,184
1844505072,4/29/2016,02,0
1844505072,4/29/2016,03,0
1844505072,4/29/2016,04,0
1844505072,4/29/2016,05,0
1844505072,4/29/2016,06,0
1844505072,4/29/2016,07,0
1844505072,4/29/2016,08,0
1844505072,4/29/2016,09,232
1844505072,4/29/2016,10,431
1844505072,4/29/2016,11,845
1844505072,4/29/2016,12,53
1844505072,4/29/2016,13,0
1844505072,4/29/2016,14,542
1844505072,4/29/2016,15,57
1844505072,4/29/2016,16,114
1844505072,4/29/2016,17,196
1844505072,4/29/2016,18,405
1844505072,4/29/2016,19,322
1844505072,4/29/2016,20,665
1844505072,4/29/2016,21,133
1844505072,4/29/2016,22,538
1844505072,4/29/2016,23,135
1844505072,4/30/2016,00,0
1844505072,4/30/2016,01,0
1844505072,4/30/2016,02,0
1844505072,4/30/2016,03,0
1844505072,4/30/2016,04,0
1844505072,4/30/2016,05,0
1844505072,4/30/2016,06,0
1844505072,4/30/2016,07,0
1844505072,4/30/2016,08,0
1844505072,4/30/2016,09,0
1844505072,4/30/2016,10,612
1844505072,4/30/2016,11,517
1844505072,4/30/2016,12,551
1844505072,4/30/2016,13,0
1844505072,4/30/2016,14,166
1844505072,4/30/2016,15,314
1844505072,4/30/2016,16,191
1844505072,4/30/2016,17,217
1844505072,4/30/2016,18,276
1844505072,4/30/2016,19,107
1844505072,4/30/2016,20,154
1844505072,4/30/2016,21,203
1844505072,4/30/2016,22,258
1844505072,4/30/2016,23,448
1844505072,5/1/2016,00,1193
1844505072,5/1/2016,01,555
1844505072,5/1/2016,02,773
1844505072,5/1/2016,03,52
1844505072,5/1/2016,04,0
1844505072,5/1/2016,05,0
1844505072,5/1/2016,06,0
1844505072,5/1/2016,07,0
1844505072,5/1/2016,08,0
1844505072,5/1/2016,09,0
1844505072,5/1/2016,10,0
1844505072,5/1/2016,11,0
1844505072,5/1/2016,12,0
1844505072,5/1/2016,13,0
1844505072,5/1/2016,14,0
1844505072,5/1/2016,15,0
1844505072,5/1/2016,16,0
1844505072,5/1/2016,17,0
1844505072,5/1/2016,18,0
1844505072,5/1/2016,19,0
1844505072,5/1/2016,20,0
1844505072,5/1/2016,21,0
1844505072,5/1/2016,22,0
1844505072,5/1/2016,23,0
1844505072,5/2/2016,00,0
1844505072,5/2/2016,01,0
1844505072,5/2/2016,02,0
1844505072,5/2/2016,03,0
1844505072,5/2/2016,04,0
1844505072,5/2/2016,05,0
1844505072,5/2/2016,06,0
1844505072,5/2/2016,07,0
1844505072,5/2/2016,08,0
1844505072,5/2/2016,09,0
1844505072,5/2/2016,10,0
1844505072,5/2/2016,11,0
1844505072,5/2/2016,12,0
1844505072,5/2/2016,13,0
1844505072,5/2/2016,14,0
1844505072,5/2/2016,15,0
1844505072,5/2/2016,16,0
1844505072,5/2/2016,17,0
1844505072,5/2/2016,18,0
1844505072,5/2/2016,19,0
1844505072,5/2/2016,20,0
1844505072,5/2/2016,21,0
1844505072,5/2/2016,22,0
1844505072,5/2/2016,23,0
1844505072,5/3/2016,00,0
1844505072,5/3/2016,01,0
1844505072,5/3/2016,02,0
1844505072,5/3/2016,03,0
1844505072,5/3/2016,04,0
1844505072,5/3/2016,05,0
1844505072,5/3/2016,06,0
1844505072,5/3/2016,07,0
1844505072,5/3/2016,08,0
1844505072,5/3/2016,09,0
1844505072,5/3/2016,10,486
1844505072,5/3/2016,11,683
1844505072,5/3/2016,12,361
1844505072,5/3/2016,13,95
1844505072,5/3/2016,14,769
1844505072,5/3/2016,15,80
1844505072,5/3/2016,16,37
1844505072,5/3/2016,17,622
1844505072,5/3/2016,18,41
1844505072,5/3/2016,19,265
1844505072,5/3/2016,20,312
1844505072,5/3/2016,21,194
1844505072,5/3/2016,22,57
1844505072,5/3/2016,23,57
1844505072,5/4/2016,00,0
1844505072,5/4/2016,01,0
1844505072,5/4/2016,02,0
1844505072,5/4/2016,03,0
1844505072,5/4/2016,04,0
1844505072,5/4/2016,05,0
1844505072,5/4/2016,06,0
1844505072,5/4/2016,07,0
1844505072,5/4/2016,08,0
1844505072,5/4/2016,09,0
1844505072,5/4/2016,10,63
1844505072,5/4/2016,11,720
1844505072,5/4/2016,12,276
1844505072,5/4/2016,13,208
1844505072,5/4/2016,14,9
1844505072,5/4/2016,15,402
1844505072,5/4/2016,16,402
1844505072,5/4/2016,17,0
1844505072,5/4/2016,18,0
1844505072,5/4/2016,19,0
1844505072,5/4/2016,20,0
1844505072,5/4/2016,21,0
1844505072,5/4/2016,22,0
1844505072,5/4/2016,23,0
1844505072,5/5/2016,00,0
1844505072,5/5/2016,01,0
1844505072,5/5/2016,02,0
1844505072,5/5/2016,03,0
1844505072,5/5/2016,04,0
1844505072,5/5/2016,05,0
1844505072,5/5/2016,06,0
1844505072,5/5/2016,07,0
1844505072,5/5/2016,08,0
1844505072,5/5/2016,09,0
1844505072,5/5/2016,10,145
1844505072,5/5/2016,11,423
1844505072,5/5/2016,12,184
1844505072,5/5/2016,13,464
1844505072,5/5/2016,14,542
1844505072,5/5/2016,15,479
1844505072,5/5/2016,16,0
1844505072,5/5/2016,17,0
1844505072,5/5/2016,18,0
1844505072,5/5/2016,19,0
1844505072,5/5/2016,20,0
1844505072,5/5/2016,21,0
1844505072,5/5/2016,22,0
1844505072,5/5/2016,23,0
1844505072,5/6/2016,00,0
1844505072,5/6/2016,01,0
1844505072,5/6/2016,02,0
1844505072,5/6/2016,03,0
1844505072,5/6/2016,04,0
1844505072,5/6/2016,05,0
1844505072,5/6/2016,06,0
1844505072,5/6/2016,07,0
1844505072,5/6/2016,08,0
1844505072,5/6/2016,09,0
1844505072,5/6/2016,10,0
1844505072,5/6/2016,11,0
1844505072,5/6/2016,12,0
1844505072,5/6/2016,13,0
1844505072,5/6/2016,14,0
1844505072,5/6/2016,15,0
1844505072,5/6/2016,16,0
1844505072,5/6/2016,17,0
1844505072,5/6/2016,18,0
1844505072,5/6/2016,19,44
1844505072,5/6/2016,20,0
1844505072,5/6/2016,21,0
1844505072,5/6/2016,22,0
1844505072,5/6/2016,23,0
1844505072,5/7/2016,00,0
1844505072,5/7/2016,01,0
1844505072,5/7/2016,02,0
1844505072,5/7/2016,03,0
1844505072,5/7/2016,04,0
1844505072,5/7/2016,05,0
1844505072,5/7/2016,06,0
1844505072,5/7/2016,07,0
1844505072,5/7/2016,08,0
1844505072,5/7/2016,09,0
1844505072,5/7/2016,10,0
1844505072,5/7/2016,11,0
1844505072,5/7/2016,12,0
1844505072,5/7/2016,13,0
1844505072,5/7/2016,14,0
1844505072,5/7/2016,15,0
1844505072,5/7/2016,16,0
1844505072,5/7/2016,17,0
1844505072,5/7/2016,18,0
1844505072,5/7/2016,19,0
1844505072,5/7/2016,20,0
1844505072,5/7/2016,21,0
1844505072,5/7/2016,22,0
1844505072,5/7/2016,23,0
1844505072,5/8/2016,00,0
1844505072,5/8/2016,01,0
1844505072,5/8/2016,02,0
1844505072,5/8/2016,03,0
1844505072,5/8/2016,04,0
1844505072,5/8/2016,05,0
1844505072,5/8/2016,06,0
1844505072,5/8/2016,07,0
1844505072,5/8/2016,08,0
1844505072,5/8/2016,09,0
1844505072,5/8/2016,10,0
1844505072,5/8/2016,11,0
1844505072,5/8/2016,12,0
1844505072,5/8/2016,13,0
1844505072,5/8/2016,14,0
1844505072,5/8/2016,15,0
1844505072,5/8/2016,16,0
1844505072,5/8/2016,17,0
1844505072,5/8/2016,18,0
1844505072,5/8/2016,19,0
1844505072,5/8/2016,20,0
1844505072,5/8/2016,21,0
1844505072,5/8/2016,22,0
1844505072,5/8/2016,23,0
1844505072,5/9/2016,00,0
1844505072,5/9/2016,01,0
1844505072,5/9/2016,02,0
1844505072,5/9/2016,03,0
1844505072,5/9/2016,04,0
1844505072,5/9/2016,05,0
1844505072,5/9/2016,06,0
1844505072,5/9/2016,07,0
1844505072,5/9/2016,08,0
1844505072,5/9/2016,09,0
1844505072,5/9/2016,10,0
1844505072,5/9/2016,11,0
1844505072,5/9/2016,12,0
1844505072,5/9/2016,13,0
1844505072,5/9/2016,14,0
1844505072,5/9/2016,15,0
1844505072,5/9/2016,16,0
1844505072,5/9/2016,17,0
1844505072,5/9/2016,18,0
1844505072,5/9/2016,19,0
1844505072,5/9/2016,20,0
1844505072,5/9/2016,21,0
1844505072,5/9/2016,22,0
1844505072,5/9/2016,23,0
1844505072,5/10/2016,00,0
1844505072,5/10/2016,01,0
1844505072,5/10/2016,02,0
1844505072,5/10/2016,03,0
1844505072,5/10/2016,04,0
1844505072,5/10/2016,05,0
1844505072,5/10/2016,06,0
1844505072,5/10/2016,07,0
1844505072,5/10/2016,08,0
1844505072,5/10/2016,09,0
1844505072,5/10/2016,10,0
1844505072,5/10/2016,11,0
1844505072,5/10/2016,12,0
1844505072,5/10/2016,13,0
1844505072,5/10/2016,14,0
1844505072,5/10/2016,15,0
1844505072,5/10/2016,16,0
1844505072,5/10/2016,17,0
1844505072,5/10/2016,18,0
1844505072,5/10/2016,19,0
1844505072,5/10/2016,20,0
1844505072,5/10/2016,21,0
1844505072,5/10/2016,22,0
1844505072,5/10/2016,23,0
1844505072,5/11/2016,00,0
1844505072,5/11/2016,01,0
1844505072,5/11/2016,02,0
1844505072,5/11/2016,03,0
1844505072,5/11/2016,04,0
1844505072,5/11/2016,05,0
1844505072,5/11/2016,06,0
1844505072,5/11/2016,07,0
1844505072,5/11/2016,08,0
1844505072,5/11/2016,09,0
1844505072,5/11/2016,10,0
1844505072,5/11/2016,11,0
1844505072,5/11/2016,12,0
1844505072,5/11/2016,13,0
1844505072,5/11/2016,14,0
1844505072,5/11/2016,15,0
1844505072,5/11/2016,16,0
1844505072,5/11/2016,17,0
1844505072,5/11/2016,18,0
1844505072,5/11/2016,19,0
1844505072,5/11/2016,20,0
1844505072,5/11/2016,21,0
1844505072,5/11/2016,22,0
1844505072,5/11/2016,23,0
1844505072,5/12/2016,00,0
1844505072,5/12/2016,01,0
1844505072,5/12/2016,02,0
1844505072,5/12/2016,03,0
1844505072,5/12/2016,04,0
1844505072,5/12/2016,05,0
1844505072,5/12/2016,06,0
1844505072,5/12/2016,07,0
1844505072,5/12/2016,08,0
1844505072,5/12/2016,09,0
1844505072,5/12/2016,10,0
1927972279,4/12/2016,00,0
1927972279,4/12/2016,01,0
1927972279,4/12/2016,02,0
1927972279,4/12/2016,03,0
1927972279,4/12/2016,04,4
1927972279,4/12/2016,05,0
1927972279,4/12/2016,06,20
1927972279,4/12/2016,07,0
1927972279,4/12/2016,08,0
1927972279,4/12/2016,09,0
1927972279,4/12/2016,10,0
1927972279,4/12/2016,11,17
1927972279,4/12/2016,12,0
1927972279,4/12/2016,13,0
1927972279,4/12/2016,14,169
1927972279,4/12/2016,15,12
1927972279,4/12/2016,16,77
1927972279,4/12/2016,17,119
1927972279,4/12/2016,18,0
1927972279,4/12/2016,19,28
1927972279,4/12/2016,20,32
1927972279,4/12/2016,21,105
1927972279,4/12/2016,22,50
1927972279,4/12/2016,23,45
1927972279,4/13/2016,00,4
1927972279,4/13/2016,01,16
1927972279,4/13/2016,02,17
1927972279,4/13/2016,03,0
1927972279,4/13/2016,04,12
1927972279,4/13/2016,05,0
1927972279,4/13/2016,06,0
1927972279,4/13/2016,07,0
1927972279,4/13/2016,08,0
1927972279,4/13/2016,09,79
1927972279,4/13/2016,10,0
1927972279,4/13/2016,11,5
1927972279,4/13/2016,12,0
1927972279,4/13/2016,13,0
1927972279,4/13/2016,14,0
1927972279,4/13/2016,15,0
1927972279,4/13/2016,16,0
1927972279,4/13/2016,17,115
1927972279,4/13/2016,18,108
1927972279,4/13/2016,19,0
1927972279,4/13/2016,20,0
1927972279,4/13/2016,21,0
1927972279,4/13/2016,22,0
1927972279,4/13/2016,23,0
1927972279,4/14/2016,00,0
1927972279,4/14/2016,01,0
1927972279,4/14/2016,02,0
1927972279,4/14/2016,03,0
1927972279,4/14/2016,04,0
1927972279,4/14/2016,05,0
1927972279,4/14/2016,06,0
1927972279,4/14/2016,07,0
1927972279,4/14/2016,08,0
1927972279,4/14/2016,09,0
1927972279,4/14/2016,10,0
1927972279,4/14/2016,11,0
1927972279,4/14/2016,12,0
1927972279,4/14/2016,13,0
1927972279,4/14/2016,14,54
1927972279,4/14/2016,15,959
1927972279,4/14/2016,16,440
1927972279,4/14/2016,17,388
1927972279,4/14/2016,18,143
1927972279,4/14/2016,19,70
1927972279,4/14/2016,20,22
1927972279,4/14/2016,21,46
1927972279,4/14/2016,22,34
1927972279,4/14/2016,23,7
1927972279,4/15/2016,00,5
1927972279,4/15/2016,01,0
1927972279,4/15/2016,02,0
1927972279,4/15/2016,03,0
1927972279,4/15/2016,04,94
1927972279,4/15/2016,05,0
1927972279,4/15/2016,06,0
1927972279,4/15/2016,07,0
1927972279,4/15/2016,08,0
1927972279,4/15/2016,09,403
1927972279,4/15/2016,10,41
1927972279,4/15/2016,11,328
1927972279,4/15/2016,12,109
1927972279,4/15/2016,13,0
1927972279,4/15/2016,14,0
1927972279,4/15/2016,15,0
1927972279,4/15/2016,16,0
1927972279,4/15/2016,17,0
1927972279,4/15/2016,18,0
1927972279,4/15/2016,19,0
1927972279,4/15/2016,20,0
1927972279,4/15/2016,21,0
1927972279,4/15/2016,22,0
1927972279,4/15/2016,23,0
1927972279,4/16/2016,00,0
1927972279,4/16/2016,01,0
1927972279,4/16/2016,02,0
1927972279,4/16/2016,03,0
1927972279,4/16/2016,04,0
1927972279,4/16/2016,05,0
1927972279,4/16/2016,06,0
1927972279,4/16/2016,07,0
1927972279,4/16/2016,08,0
1927972279,4/16/2016,09,0
1927972279,4/16/2016,10,0
1927972279,4/16/2016,11,0
1927972279,4/16/2016,12,0
1927972279,4/16/2016,13,0
1927972279,4/16/2016,14,0
1927972279,4/16/2016,15,0
1927972279,4/16/2016,16,0
1927972279,4/16/2016,17,0
1927972279,4/16/2016,18,0
1927972279,4/16/2016,19,0
1927972279,4/16/2016,20,0
1927972279,4/16/2016,21,0
1927972279,4/16/2016,22,0
1927972279,4/16/2016,23,0
1927972279,4/17/2016,00,0
1927972279,4/17/2016,01,0
1927972279,4/17/2016,02,0
1927972279,4/17/2016,03,0
1927972279,4/17/2016,04,0
1927972279,4/17/2016,05,0
1927972279,4/17/2016,06,0
1927972279,4/17/2016,07,0
1927972279,4/17/2016,08,0
1927972279,4/17/2016,09,0
1927972279,4/17/2016,10,0
1927972279,4/17/2016,11,0
1927972279,4/17/2016,12,0
1927972279,4/17/2016,13,0
1927972279,4/17/2016,14,0
1927972279,4/17/2016,15,0
1927972279,4/17/2016,16,0
1927972279,4/17/2016,17,0
1927972279,4/17/2016,18,0
1927972279,4/17/2016,19,0
1927972279,4/17/2016,20,0
1927972279,4/17/2016,21,0
1927972279,4/17/2016,22,0
1927972279,4/17/2016,23,0
1927972279,4/18/2016,00,0
1927972279,4/18/2016,01,0
1927972279,4/18/2016,02,0
1927972279,4/18/2016,03,0
1927972279,4/18/2016,04,0
1927972279,4/18/2016,05,0
1927972279,4/18/2016,06,0
1927972279,4/18/2016,07,0
1927972279,4/18/2016,08,0
1927972279,4/18/2016,09,0
1927972279,4/18/2016,10,0
1927972279,4/18/2016,11,158
1927972279,4/18/2016,12,86
1927972279,4/18/2016,13,0
1927972279,4/18/2016,14,0
1927972279,4/18/2016,15,0
1927972279,4/18/2016,16,0
1927972279,4/18/2016,17,0
1927972279,4/18/2016,18,0
1927972279,4/18/2016,19,0
1927972279,4/18/2016,20,0
1927972279,4/18/2016,21,0
1927972279,4/18/2016,22,0
1927972279,4/18/2016,23,0
1927972279,4/19/2016,00,0
1927972279,4/19/2016,01,0
1927972279,4/19/2016,02,0
1927972279,4/19/2016,03,0
1927972279,4/19/2016,04,0
1927972279,4/19/2016,05,0
1927972279,4/19/2016,06,0
1927972279,4/19/2016,07,0
1927972279,4/19/2016,08,0
1927972279,4/19/2016,09,0
1927972279,4/19/2016,10,0
1927972279,4/19/2016,11,0
1927972279,4/19/2016,12,0
1927972279,4/19/2016,13,0
1927972279,4/19/2016,14,0
1927972279,4/19/2016,15,0
1927972279,4/19/2016,16,0
1927972279,4/19/2016,17,0
1927972279,4/19/2016,18,0
1927972279,4/19/2016,19,0
1927972279,4/19/2016,20,0
1927972279,4/19/2016,21,0
1927972279,4/19/2016,22,0
1927972279,4/19/2016,23,0
1927972279,4/20/2016,00,0
1927972279,4/20/2016,01,0
1927972279,4/20/2016,02,0
1927972279,4/20/2016,03,0
1927972279,4/20/2016,04,0
1927972279,4/20/2016,05,0
1927972279,4/20/2016,06,0
1927972279,4/20/2016,07,0
1927972279,4/20/2016,08,0
1927972279,4/20/2016,09,0
1927972279,4/20/2016,10,0
1927972279,4/20/2016,11,0
1927972279,4/20/2016,12,0
1927972279,4/20/2016,13,0
1927972279,4/20/2016,14,0
1927972279,4/20/2016,15,0
1927972279,4/20/2016,16,0
1927972279,4/20/2016,17,0
1927972279,4/20/2016,18,0
1927972279,4/20/2016,19,0
1927972279,4/20/2016,20,0
1927972279,4/20/2016,21,0
1927972279,4/20/2016,22,0
1927972279,4/20/2016,23,0
1927972279,4/21/2016,00,0
1927972279,4/21/2016,01,0
1927972279,4/21/2016,02,0
1927972279,4/21/2016,03,0
1927972279,4/21/2016,04,0
1927972279,4/21/2016,05,0
1927972279,4/21/2016,06,0
1927972279,4/21/2016,07,0
1927972279,4/21/2016,08,0
1927972279,4/21/2016,09,0
1927972279,4/21/2016,10,0
1927972279,4/21/2016,11,0
1927972279,4/21/2016,12,0
1927972279,4/21/2016,13,0
1927972279,4/21/2016,14,0
1927972279,4/21/2016,15,0
1927972279,4/21/2016,16,0
1927972279,4/21/2016,17,0
1927972279,4/21/2016,18,0
1927972279,4/21/2016,19,0
1927972279,4/21/2016,20,0
1927972279,4/21/2016,21,0
1927972279,4/21/2016,22,0
1927972279,4/21/2016,23,0
1927972279,4/22/2016,00,0
1927972279,4/22/2016,01,0
1927972279,4/22/2016,02,0
1927972279,4/22/2016,03,0
1927972279,4/22/2016,04,0
1927972279,4/22/2016,05,0
1927972279,4/22/2016,06,0
1927972279,4/22/2016,07,0
1927972279,4/22/2016,08,0
1927972279,4/22/2016,09,0
1927972279,4/22/2016,10,0
1927972279,4/22/2016,11,0
1927972279,4/22/2016,12,133
1927972279,4/22/2016,13,8
1927972279,4/22/2016,14,0
1927972279,4/22/2016,15,8
1927972279,4/22/2016,16,0
1927972279,4/22/2016,17,0
